Model,Fuel type ,Drive wheels - Traction - Drivetrain ,Maximum power - Output - Horsepower ,Maximum torque ,Fuel Tank Capacity ,Curb Weight ,Top Speed ,Length ,Width ,Height 
CITROEN,Diesel,FWD,112,210,15.9,2822,118,170.43,70.43,58.62
CITROEN,Diesel,FWD,112,210,15.9,2822,118,170.43,70.43,58.62
CITROEN,Diesel,FWD,91,169,15.9,2822,112,170.43,70.43,58.62
CITROEN,Diesel,FWD,91,169,15.9,2822,112,170.43,70.43,58.62
CITROEN,Diesel,FWD,91,169,15.9,2822,112,170.43,70.43,58.62
CITROEN,Diesel,FWD,91,169,15.9,2822,112,170.43,70.43,58.62
CITROEN,Diesel,FWD,112,210,15.9,2976,118,170.43,70.43,58.62
CITROEN,Diesel,FWD,112,210,15.9,2976,118,170.43,70.43,58.62
CITROEN,Diesel,FWD,112,210,15.9,2822,118,170.43,70.43,58.62
CITROEN,Petrol,FWD,94,100,13.2,2941,111,160.55,68.11,63.94
CITROEN,Petrol,FWD,118,118,13.2,2983,117,160.55,68.11,63.94
CITROEN,Petrol,FWD,118,118,13.2,2983,117,160.55,68.11,63.94
CITROEN,Petrol,FWD,94,100,13.2,2941,111,160.55,68.11,63.94
CITROEN,Petrol,FWD,118,118,13.2,2820,117,161.46,69.53,65.75
CITROEN,Petrol,FWD,94,99,13.2,2813,111,161.46,69.53,65.75
CITROEN,Petrol,FWD,94,99,13.2,2813,111,161.46,69.53,65.75
CITROEN,Petrol,FWD,109,151,13.2,2822,116,161.46,69.53,65.75
CITROEN,Petrol,FWD,109,151,13.2,2822,116,161.46,69.53,65.75
CITROEN,Petrol,FWD,109,151,13.2,2822,116,161.46,69.53,65.75
CITROEN,Diesel,FWD,108,177,13.2,3082,114,160.55,68.11,63.94
CITROEN,Diesel,FWD,89,158,13.2,2981,108,160.55,68.11,63.94
CITROEN,Diesel,FWD,108,177,13.2,3082,114,160.55,68.11,63.94
CITROEN,Diesel,FWD,89,158,13.2,2981,108,160.55,68.11,63.94
CITROEN,Diesel,FWD,89,158,13.2,2981,108,160.55,68.11,63.94
CITROEN,Diesel,FWD,112,210,13.2,3071,114,161.46,69.53,65.75
CITROEN,Diesel,FWD,91,169,13.2,2822,108,161.46,69.53,65.75
CITROEN,Diesel,FWD,98,187,13.2,3064,111,161.46,69.53,65.75
CITROEN,Diesel,FWD,98,187,13.2,3064,111,161.46,69.53,65.75
CITROEN,Diesel,FWD,98,187,13.2,3064,111,161.46,69.53,65.75
CITROEN,Diesel,FWD,98,187,13.2,3064,111,161.46,69.53,65.75
CITROEN,Petrol,FWD,89,97,15.9,3245,99,172.44,71.26,70.91
CITROEN,Petrol,FWD,118,118,15.9,3075,110,172.44,71.26,70.91
CITROEN,Petrol,FWD,97,112,15.9,3075,103,172.44,71.26,70.91
CITROEN,Petrol,FWD,118,118,15.9,3075,110,172.6,71.26,70.91
CITROEN,Petrol,FWD,97,112,15.9,3075,106,172.6,71.26,70.91
CITROEN,Diesel,FWD,108,191,15.9,3316,108,172.44,71.26,73.31
CITROEN,Diesel,FWD,89,158,15.9,3267,99,172.44,71.26,73.31
CITROEN,Diesel,FWD,108,191,15.9,3316,108,172.44,71.26,73.31
CITROEN,Diesel,FWD,89,158,15.9,3267,99,172.44,71.26,73.31
CITROEN,Diesel,FWD,108,191,15.9,3316,108,172.44,71.26,73.31
CITROEN,Diesel,FWD,89,158,15.9,3267,99,172.44,71.26,73.31
CITROEN,Diesel,FWD,108,191,15.9,3316,108,172.44,71.26,70.91
CITROEN,Diesel,FWD,108,191,15.9,3316,108,172.44,71.26,70.91
CITROEN,Diesel,FWD,89,158,15.9,3267,99,172.44,71.26,70.91
CITROEN,Diesel,FWD,74,136,15.9,3267,93,172.44,71.26,70.91
CITROEN,Diesel,FWD,89,158,15.9,3267,99,172.44,71.26,70.91
CITROEN,Diesel,FWD,74,136,15.9,3267,93,172.44,71.26,70.91
CITROEN,Diesel,FWD,89,158,15.9,3267,99,172.44,71.26,70.91
CITROEN,Diesel,FWD,91,169,15.9,3164,103,172.44,71.26,70.91
CITROEN,Diesel,FWD,91,169,15.9,3318,103,172.44,71.26,70.91
CITROEN,Diesel,FWD,112,177,15.9,3254,107,172.44,71.26,73.31
CITROEN,Diesel,FWD,112,177,15.9,3254,107,172.44,71.26,73.31
CITROEN,Diesel,FWD,112,177,15.9,3254,107,172.44,71.26,70.91
CITROEN,Diesel,FWD,91,169,15.9,3075,101,172.44,71.26,70.91
CITROEN,Diesel,FWD,91,169,15.9,3075,101,172.44,71.26,70.91
CITROEN,Diesel,FWD,91,169,15.9,3075,101,172.44,71.26,70.91
CITROEN,Diesel,FWD,91,169,15.9,3318,103,172.44,71.26,70.91
CITROEN,Diesel,FWD,118,221,15.9,3247,108,172.6,71.26,73.31
CITROEN,Diesel,FWD,118,221,15.9,3247,108,172.6,71.26,70.91
CITROEN,Diesel,FWD,98,187,15.9,3250,106,172.6,71.26,73.31
CITROEN,Diesel,FWD,98,187,15.9,3194,103,172.6,71.26,73.31
CITROEN,Diesel,FWD,98,187,15.9,3194,103,172.6,71.26,70.91
CITROEN,Diesel,FWD,98,187,15.9,3194,103,172.6,71.26,70.91
CITROEN,Diesel,FWD,98,187,15.9,3194,103,172.6,71.26,70.91
CITROEN,Diesel,FWD,74,169,15.9,3194,97,172.6,71.26,70.91
CITROEN,Diesel,FWD,74,169,15.9,3194,97,172.6,71.26,70.91
CITROEN,Diesel,FWD,74,169,15.9,3194,97,172.6,71.26,70.91
CITROEN,Diesel,FWD,118,221,15.9,3247,111,172.6,71.26,70.91
CITROEN,Diesel,FWD,118,221,15.9,3247,111,172.6,71.26,73.31
CITROEN,Petrol,FWD,94,100,13.2,2544,114,155.43,67.52,57.4
CITROEN,Petrol,FWD,118,118,13.2,2535,118,155.43,67.52,57.4
CITROEN,Petrol,FWD,94,100,13.2,2535,114,155.43,67.52,57.4
CITROEN,Petrol,FWD,154,177,13.2,2734,133,155.43,67.52,57.4
CITROEN,Petrol,FWD,118,118,13.2,2566,118,155.43,67.52,57.4
CITROEN,Petrol,FWD,118,118,13.2,2535,118,155.43,67.52,57.4
CITROEN,Petrol,FWD,94,100,13.2,2544,114,155.43,67.52,57.4
CITROEN,Petrol,FWD,94,100,13.2,2535,114,155.43,67.52,57.4
CITROEN,Petrol,FWD,148,177,13.2,2734,133,155.43,67.52,57.4
CITROEN,Petrol,FWD,118,118,13.2,2535,118,155.43,67.52,57.4
CITROEN,Petrol,FWD,118,118,13.2,2690,118,155.43,67.52,57.4
CITROEN,Petrol,FWD,200,202,13.2,2734,146,145.35,67.6,56.81
CITROEN,Petrol,FWD,154,191,13.2,2568,133,155.43,67.52,57.4
CITROEN,Petrol,FWD,94,100,13.2,2535,114,155.43,67.52,57.4
CITROEN,Petrol,FWD,118,118,13.2,2535,118,155.43,67.52,57.4
CITROEN,Petrol,FWD,118,118,13.2,2566,118,155.43,67.52,57.4
CITROEN,Petrol,FWD,154,191,13.2,2568,133,155.43,67.52,57.4
CITROEN,Petrol,FWD,200,202,13.2,2734,146,155.98,67.6,56.81
CITROEN,Petrol,FWD,118,118,13.2,2535,118,155.43,67.52,57.4
CITROEN,Petrol,FWD,81,87,13.2,2326,109,155.43,67.52,57.4
CITROEN,Petrol,FWD,81,87,13.2,2326,109,155.43,67.52,57.4
CITROEN,Diesel,FWD,91,169,12.7,2546,113,155.43,67.52,57.4
CITROEN,Diesel,FWD,67,118,12.7,2524,101,155.43,67.52,57.4
CITROEN,Diesel,FWD,91,169,12.7,2557,113,155.43,67.52,57.4
CITROEN,Diesel,FWD,91,169,13.2,2546,113,155.43,67.52,57.4
CITROEN,Diesel,FWD,91,169,13.2,2546,113,155.43,67.52,57.4
CITROEN,Diesel,FWD,67,118,12.7,2524,101,155.43,67.52,57.4
CITROEN,Diesel,FWD,110,199,13.2,2568,118,155.43,67.52,57.4
CITROEN,Diesel,FWD,109,199,12.7,2568,118,155.43,67.52,57.4
CITROEN,Diesel,FWD,67,118,13.2,2524,101,155.43,67.52,57.4
CITROEN,Diesel,FWD,109,210,12.7,2568,118,155.43,67.52,57.4
CITROEN,Diesel,FWD,91,169,12.7,2568,114,155.43,67.52,57.4
CITROEN,Diesel,FWD,109,210,12.7,2568,118,155.43,67.52,57.4
CITROEN,Diesel,FWD,91,169,12.7,2557,113,155.43,67.52,57.4
CITROEN,Diesel,FWD,91,169,12.7,2557,113,155.43,67.52,57.4
CITROEN,Diesel,FWD,67,118,12.7,2524,101,155.43,67.52,57.4
CITROEN,Diesel,FWD,91,169,12.7,2557,113,155.43,67.52,57.4
CITROEN,Petrol,FWD,72,87,13.2,2436,101,155.16,68.03,60
CITROEN,Petrol,FWD,94,99,13.2,2535,114,155.16,68.03,60
CITROEN,Petrol,FWD,118,118,13.2,2668,118,155.16,68.03,60
CITROEN,Petrol,FWD,118,118,13.2,2535,118,155.16,68.03,60
CITROEN,Petrol,FWD,94,99,13.2,2535,114,155.16,68.03,60
CITROEN,Petrol,FWD,94,99,13.2,2535,114,155.16,68.03,60
CITROEN,Petrol,FWD,72,87,13.2,2436,101,155.16,68.03,60
CITROEN,Petrol,FWD,72,87,13.2,2436,101,155.16,68.03,60
CITROEN,Petrol,FWD,59,70,13.2,2392,96,155.16,68.03,60
CITROEN,Petrol,FWD,81,87,13.2,2315,109,155.16,68.03,60
CITROEN,Petrol,FWD,81,87,13.2,2315,109,155.16,68.03,60
CITROEN,Petrol,FWD,109,151,13.2,2524,118,155.16,68.03,60
CITROEN,Petrol,FWD,81,87,13.2,2326,109,155.16,68.03,60
CITROEN,Petrol,FWD,67,70,13.2,2310,101,155.16,68.03,60
CITROEN,Petrol,FWD,67,70,13.2,2310,101,155.16,68.03,60
CITROEN,Petrol,FWD,109,151,13.2,2524,118,155.16,68.03,60
CITROEN,Diesel,FWD,89,158,13.2,2546,112,155.16,68.03,60
CITROEN,Diesel,FWD,67,118,13.2,2513,101,155.16,68.03,60
CITROEN,Diesel,FWD,67,118,13.2,2513,101,155.16,68.03,60
CITROEN,Diesel,FWD,67,118,13.2,2513,101,155.16,68.03,60
CITROEN,Diesel,FWD,89,158,13.2,2546,112,155.16,68.03,60
CITROEN,Diesel,FWD,67,118,13.2,2513,101,155.16,68.03,60
CITROEN,Diesel,FWD,91,169,13.2,2546,113,155.16,68.03,60
CITROEN,Diesel,FWD,67,118,13.2,2513,101,155.16,68.03,60
CITROEN,Diesel,FWD,67,118,13.2,2513,101,155.16,68.03,60
CITROEN,Diesel,FWD,110,199,13.2,2568,118,155.16,68.03,60
CITROEN,Diesel,FWD,89,158,13.2,2546,112,155.16,68.03,60
CITROEN,Diesel,FWD,91,169,11.9,2557,113,155.16,68.03,60
CITROEN,Diesel,FWD,74,171,11.9,2557,106,155.16,68.03,60
CITROEN,Diesel,FWD,74,171,11.9,2557,106,155.16,68.03,60
CITROEN,Diesel,FWD,98,187,11.9,2862,117,155.16,68.03,60
CITROEN,Diesel,FWD,98,187,11.9,2862,117,155.16,68.03,60
CITROEN,Diesel,FWD,74,171,11.9,2557,106,155.16,68.03,60
CITROEN,Petrol,FWD,138,143,21.1,3761,117,186.06,72.99,73.07
CITROEN,Diesel,FWD,134,236,21.1,4087,118,186.06,72.99,73.07
CITROEN,Diesel,FWD,134,236,21.1,4008,118,186.06,72.99,73.07
CITROEN,Diesel,FWD,118,221,21.1,4070,112,186.06,72.99,73.07
CITROEN,Diesel,FWD,168,272,21.1,4112,124,186.06,72.99,73.07
CITROEN,Diesel,FWD,161,250,21.1,4354,122,186.06,72.99,73.07
CITROEN,Diesel,FWD,161,250,21.1,4354,122,186.06,72.99,73.07
CITROEN,Diesel,FWD,161,250,21.1,4068,126,186.06,72.99,73.07
CITROEN,Diesel,FWD,134,236,21.1,4068,121,186.06,72.99,73.07
CITROEN,Diesel,FWD,134,236,21.1,4068,121,186.06,72.99,73.07
CITROEN,Diesel,FWD,161,250,21.1,4068,126,186.06,72.99,73.07
CITROEN,Petrol,FWD,154,177,18.8,3547,131,190.12,73.23,58.23
CITROEN,Diesel,FWD,108,191,18.8,3554,117,190.12,73.23,58.39
CITROEN,Diesel,FWD,134,250,18.8,3902,123,190.12,73.23,58.23
CITROEN,Diesel,FWD,138,250,18.8,3814,124,190.12,73.23,58.23
CITROEN,Diesel,FWD,138,250,18.8,3814,124,190.12,73.23,58.23
CITROEN,Diesel,FWD,138,250,18.8,3814,124,190.12,73.23,58.23
CITROEN,Diesel,FWD,138,250,18.8,3814,124,190.12,73.23,58.39
CITROEN,Diesel,FWD,138,250,18.8,3814,124,190.12,73.23,58.39
CITROEN,Diesel,FWD,108,191,18.8,3554,117,190.12,73.23,58.39
CITROEN,Diesel,FWD,161,250,18.8,3814,131,190.12,73.23,58.23
CITROEN,Diesel,FWD,161,250,18.8,3814,131,190.12,73.23,58.23
CITROEN,Diesel,FWD,161,250,18.8,3814,131,190.12,73.23,58.39
CITROEN,Diesel,FWD,161,250,18.8,3814,131,190.12,73.23,58.23
CITROEN,Diesel,FWD,161,250,18.8,3785,131,190.12,73.23,58.23
CITROEN,Diesel,FWD,138,236,18.8,3814,124,190.12,73.23,58.23
CITROEN,Diesel,FWD,138,236,18.8,3814,124,190.12,73.23,58.39
CITROEN,Diesel,FWD,138,236,18.8,3814,124,190.12,73.23,58.39
CITROEN,Diesel,FWD,138,236,18.8,3814,124,190.12,73.23,58.23
CITROEN,Diesel,FWD,108,191,18.8,3554,117,190.12,73.23,58.39
CITROEN,Diesel,FWD,148,272,18.8,3638,131,190.12,73.23,58.86
CITROEN,Petrol,FWD,138,147,18.8,3519,131,188.15,73.23,57.13
CITROEN,Petrol,FWD,123,125,18.8,3494,124,188.15,73.23,57.4
CITROEN,Petrol,FWD,208,213,18.8,3968,139,188.15,73.23,57.13
CITROEN,Petrol,FWD,123,125,18.8,3494,124,188.15,73.23,57.4
CITROEN,Petrol,FWD,154,177,18.8,3408,131,188.15,73.23,57.13
CITROEN,Petrol,FWD,154,177,18.8,3408,131,188.15,73.23,57.13
CITROEN,Diesel,FWD,138,250,18.8,3710,127,188.15,73.23,57.13
CITROEN,Diesel,FWD,168,272,18.8,3977,136,188.15,73.23,57.13
CITROEN,Diesel,FWD,138,236,18.8,3710,127,188.15,73.23,57.13
CITROEN,Diesel,FWD,134,250,18.8,3821,125,188.15,73.23,57.13
CITROEN,Diesel,FWD,134,250,18.8,3821,125,188.15,73.23,57.13
CITROEN,Diesel,FWD,138,250,18.8,3710,127,188.15,73.23,57.4
CITROEN,Diesel,FWD,138,236,18.8,3710,127,188.15,73.23,57.4
CITROEN,Diesel,FWD,108,191,18.8,3439,119,188.15,73.23,57.4
CITROEN,Diesel,FWD,138,250,18.8,3710,127,188.15,73.23,57.4
CITROEN,Diesel,FWD,108,191,18.8,3479,119,188.15,73.23,57.4
CITROEN,Diesel,FWD,108,191,18.8,3479,119,188.15,73.23,57.4
CITROEN,Diesel,FWD,238,331,18.8,4059,151,188.15,73.23,57.13
CITROEN,Diesel,FWD,161,250,18.8,3710,131,188.15,73.23,57.13
CITROEN,Diesel,FWD,238,331,18.8,4059,151,188.15,73.23,57.13
CITROEN,Diesel,FWD,161,250,18.8,3710,131,188.15,73.23,57.13
CITROEN,Diesel,FWD,161,250,18.8,3710,131,188.15,73.23,57.4
CITROEN,Diesel,FWD,161,250,18.8,3713,131,188.15,73.23,57.13
CITROEN,Diesel,FWD,161,250,18.8,3710,131,188.15,73.23,57.13
CITROEN,Diesel,FWD,161,250,18.8,3713,131,188.15,73.23,57.13
CITROEN,Diesel,FWD,138,236,18.8,3710,127,188.15,73.23,57.13
CITROEN,Diesel,FWD,138,236,18.8,3710,127,188.15,73.23,57.4
CITROEN,Diesel,FWD,138,236,18.8,3710,127,188.15,73.23,57.4
CITROEN,Diesel,FWD,138,236,18.8,3710,127,188.15,73.23,57.13
CITROEN,Diesel,FWD,108,191,18.8,3479,119,188.15,73.23,57.4
CITROEN,Diesel,FWD,108,191,18.8,3439,119,188.15,73.23,57.4
CITROEN,Diesel,FWD,179,295,18.8,3737,138,188.15,73.23,57.13
CITROEN,Diesel,FWD,148,272,18.8,3560,133,188.15,73.23,57.13
CITROEN,Diesel,FWD,148,272,18.8,3560,133,188.15,73.23,57.13
CITROEN,Diesel,FWD,148,272,18.8,3560,133,188.15,73.23,57.4
CITROEN,Diesel,FWD,148,272,18.8,3560,133,188.15,73.23,57.4
CITROEN,Diesel,FWD,179,295,18.8,3737,138,188.15,73.23,57.13
CITROEN,Petrol,FWD,72,87,11.9,2734,96,152.13,67.56,67.76
CITROEN,Petrol,FWD,72,87,11.9,2734,96,152.13,67.56,67.76
CITROEN,Petrol,FWD,72,87,11.9,2734,96,152.13,67.56,67.76
CITROEN,Petrol,FWD,72,87,11.9,2767,96,155.87,67.56,67.76
CITROEN,Petrol,FWD,72,87,11.9,2734,96,155.87,67.56,67.76
CITROEN,Diesel,FWD,74,137,11.9,2778,94,152.13,67.56,67.76
CITROEN,Diesel,FWD,74,137,11.9,2778,94,152.13,67.56,67.76
CITROEN,Diesel,FWD,74,137,11.9,2778,94,152.13,67.56,67.76
CITROEN,Diesel,FWD,74,137,11.9,2778,94,152.13,67.56,67.76
CITROEN,Diesel,FWD,67,118,11.9,2778,94,152.13,67.56,67.76
CITROEN,Diesel,FWD,67,118,11.9,2778,94,152.13,67.56,67.76
CITROEN,Diesel,FWD,67,118,11.9,2778,94,152.13,67.56,67.76
CITROEN,Diesel,FWD,74,137,11.9,2811,94,156.3,67.56,70.98
CITROEN,Diesel,FWD,74,137,11.9,2811,94,155.87,67.56,67.76
CITROEN,Diesel,FWD,74,137,11.9,2778,94,155.87,67.56,67.76
CITROEN,Diesel,FWD,79,147,11.9,2811,100,155.87,67.56,67.76
CITROEN,Diesel,FWD,79,147,11.9,2778,100,155.87,67.56,67.76
CITROEN,Diesel,FWD,79,147,11.9,2811,100,156.3,67.56,70.98
CITROEN,Petrol,FWD,141,147,15.9,3276,118,175.98,72.05,66.14
CITROEN,Petrol,FWD,123,125,15.9,3186,115,175.98,72.05,66.14
CITROEN,Petrol,FWD,118,118,15.9,3380,116,175.98,72.05,66.14
CITROEN,Petrol,FWD,148,177,15.9,3486,127,175.98,72.05,66.14
CITROEN,Petrol,FWD,148,177,15.9,3486,127,175.98,72.05,66.14
CITROEN,Petrol,FWD,148,177,15.9,3486,127,175.98,72.05,66.14
CITROEN,Petrol,FWD,118,118,15.9,3380,116,175.98,72.05,66.14
CITROEN,Petrol,FWD,118,118,15.9,3285,116,175.98,72.05,66.14
CITROEN,Petrol,FWD,118,118,15.9,3380,116,175.98,72.05,66.14
CITROEN,Petrol,FWD,118,118,15.9,3380,116,175.98,72.05,66.14
CITROEN,Petrol,FWD,148,177,15.9,3486,127,175.98,72.05,66.14
CITROEN,Petrol,FWD,148,177,15.9,3486,127,175.98,72.05,66.14
CITROEN,Petrol,FWD,154,177,15.9,3318,127,175.98,72.05,66.14
CITROEN,Petrol,FWD,118,118,15.9,3285,116,175.98,72.05,66.14
CITROEN,Petrol,FWD,118,118,15.9,3380,116,175.98,72.05,66.14
CITROEN,Petrol,FWD,154,177,15.9,3318,127,175.98,72.05,66.14
CITROEN,Petrol,FWD,118,118,15.9,3285,116,175.98,72.05,66.14
CITROEN,Diesel,FWD,109,177,15.9,3318,112,175.98,72.05,66.14
CITROEN,Diesel,FWD,136,199,15.9,3516,121,175.98,72.05,66.14
CITROEN,Diesel,FWD,148,250,15.9,3715,121,175.98,72.05,66.14
CITROEN,Diesel,FWD,148,250,15.9,3715,121,175.98,72.05,66.14
CITROEN,Diesel,FWD,148,250,15.9,3715,121,175.98,72.05,66.14
CITROEN,Diesel,FWD,134,199,15.9,3781,118,175.98,72.05,66.14
CITROEN,Diesel,FWD,134,199,15.9,3651,121,175.98,72.05,66.14
CITROEN,Diesel,FWD,134,199,15.9,3651,121,175.98,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3448,112,175.98,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3448,112,175.98,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3448,112,175.98,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3448,112,175.98,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3470,112,175.98,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3470,112,175.98,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3470,112,175.98,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3470,112,175.98,72.05,66.14
CITROEN,Diesel,FWD,134,199,15.9,3651,121,175.98,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3468,112,175.98,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3468,112,175.98,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3468,112,175.98,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3448,112,175.98,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3448,112,175.98,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3448,112,175.98,72.05,66.14
CITROEN,Diesel,FWD,148,250,15.9,3715,121,175.98,72.05,66.14
CITROEN,Diesel,FWD,148,250,15.9,3715,121,175.98,72.05,66.14
CITROEN,Diesel,FWD,161,250,15.9,3724,118,175.98,72.05,66.14
CITROEN,Diesel,FWD,110,210,15.9,3318,112,175.98,72.05,66.14
CITROEN,Diesel,FWD,110,210,15.9,3318,112,175.98,72.05,66.14
CITROEN,Diesel,FWD,110,210,15.9,3296,112,175.98,72.05,66.14
CITROEN,Diesel,FWD,148,250,15.9,3715,121,175.98,72.05,66.14
CITROEN,Diesel,FWD,134,199,15.9,3651,121,175.98,72.05,66.14
CITROEN,Diesel,FWD,134,199,15.9,3651,121,175.98,72.05,66.14
CITROEN,Diesel,FWD,134,199,15.9,3651,121,175.98,72.05,66.14
CITROEN,Diesel,FWD,134,199,15.9,3651,121,175.98,72.05,66.14
CITROEN,Diesel,FWD,110,210,15.9,3560,113,175.98,72.05,66.14
CITROEN,Diesel,FWD,110,210,15.9,3560,113,175.98,72.05,66.14
CITROEN,Diesel,FWD,110,210,15.9,3560,113,175.98,72.05,66.14
CITROEN,Diesel,FWD,110,210,15.9,3560,113,175.98,72.05,66.14
CITROEN,Diesel,FWD,148,250,15.9,3715,121,175.98,72.05,66.14
CITROEN,Diesel,FWD,110,210,15.9,3296,112,175.98,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3448,112,175.98,72.05,66.14
CITROEN,Diesel,FWD,134,199,15.9,3651,121,175.98,72.05,66.14
CITROEN,Diesel,FWD,134,199,15.9,3651,121,175.98,72.05,66.14
CITROEN,Diesel,FWD,148,250,15.9,3715,121,175.98,72.05,66.14
CITROEN,Diesel,FWD,148,250,15.9,3715,121,175.98,72.05,66.14
CITROEN,Diesel,FWD,148,250,15.9,3715,121,175.98,72.05,66.14
CITROEN,Diesel,FWD,148,250,15.9,3715,121,175.98,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3448,112,175.98,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3470,112,175.98,72.05,66.14
CITROEN,Diesel,FWD,134,199,15.9,3651,121,175.98,72.05,66.14
CITROEN,Diesel,FWD,134,199,15.9,3651,121,175.98,72.05,66.14
CITROEN,Diesel,FWD,134,199,15.9,3651,121,175.98,72.05,66.14
CITROEN,Diesel,FWD,134,236,15.9,3781,118,175.98,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3470,112,175.98,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3470,112,175.98,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3470,112,175.98,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3470,112,175.98,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3470,112,175.98,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3448,112,175.98,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3448,112,175.98,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3448,112,175.98,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3448,112,175.98,72.05,66.14
CITROEN,Diesel,FWD,148,250,15.9,3715,121,175.98,72.05,66.14
CITROEN,Petrol,FWD,208,213,19,4004,146,193.31,73.23,57.48
CITROEN,Diesel,FWD,238,331,19,4295,149,193.23,73.23,57.64
CITROEN,Diesel,FWD,168,295,19,4239,133,193.23,73.23,57.64
CITROEN,Diesel,FWD,168,295,19,4239,133,193.23,73.23,57.64
CITROEN,Diesel,FWD,201,324,19,4125,143,193.31,73.23,57.48
CITROEN,Diesel,FWD,171,272,19,3957,135,193.31,73.23,57.48
CITROEN,Diesel,FWD,168,295,19,4239,133,193.23,73.23,57.64
CITROEN,Diesel,FWD,168,295,19,4239,133,193.23,73.23,57.64
CITROEN,Diesel,FWD,238,331,19,4295,149,193.23,73.23,57.64
CITROEN,Petrol,FWD,141,147,15.9,3384,121,180.31,72.05,65.35
CITROEN,Petrol,FWD,123,125,15.9,3274,115,180.31,72.05,65.35
CITROEN,Petrol,FWD,148,177,15.9,3538,127,180.71,72.05,66.14
CITROEN,Petrol,FWD,148,177,15.9,3538,127,180.71,72.05,66.14
CITROEN,Petrol,FWD,118,118,15.9,3441,116,180.71,72.05,66.14
CITROEN,Petrol,FWD,118,118,15.9,3441,116,180.71,72.05,66.14
CITROEN,Petrol,FWD,118,118,15.9,3441,116,180.71,72.05,66.14
CITROEN,Petrol,FWD,148,177,15.9,3538,127,180.71,72.05,66.14
CITROEN,Petrol,FWD,118,118,15.9,3318,116,180.71,72.05,66.14
CITROEN,Petrol,FWD,118,118,15.9,3441,116,180.71,72.05,66.14
CITROEN,Petrol,FWD,118,118,15.9,3441,116,180.71,72.05,66.14
CITROEN,Petrol,FWD,118,118,15.9,3441,116,180.71,72.05,66.14
CITROEN,Petrol,FWD,148,177,15.9,3538,127,180.71,72.05,66.14
CITROEN,Petrol,FWD,148,177,15.9,3538,127,180.71,72.05,66.14
CITROEN,Petrol,FWD,118,118,15.9,3318,116,180.71,72.05,66.14
CITROEN,Petrol,FWD,118,118,15.9,3441,116,180.71,72.05,66.14
CITROEN,Petrol,FWD,118,118,15.9,3318,116,180.71,72.05,66.14
CITROEN,Petrol,FWD,118,118,15.9,3318,116,180.71,72.05,66.14
CITROEN,Diesel,FWD,136,199,15.9,3516,121,180.31,72.05,65.35
CITROEN,Diesel,FWD,109,177,15.9,3318,112,180.31,72.05,65.35
CITROEN,Diesel,FWD,148,250,15.9,3721,121,180.71,72.05,66.14
CITROEN,Diesel,FWD,148,250,15.9,3721,121,180.71,72.05,66.14
CITROEN,Diesel,FWD,148,250,15.9,3721,121,180.71,72.05,66.14
CITROEN,Diesel,FWD,134,236,15.9,3803,118,180.71,72.05,66.14
CITROEN,Diesel,FWD,134,236,15.9,3803,118,180.71,72.05,66.14
CITROEN,Diesel,FWD,134,199,15.9,3737,121,180.71,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3538,112,180.71,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3538,112,180.71,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3538,112,180.71,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3538,112,180.71,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3538,112,180.71,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3558,112,180.71,72.05,66.14
CITROEN,Diesel,FWD,108,177,15.9,3558,112,180.71,72.05,66.14
CITROEN,Diesel,FWD,134,199,15.9,3737,121,180.71,72.05,66.14
CITROEN,Diesel,FWD,134,199,15.9,3737,121,180.71,72.05,66.14
